x,y
80.49257309900858,-142.8
77.99984672144055,-142.8
75.50081016951444,-142.8
72.99940730220405,-142.8
70.49958197848318,-142.80000000000004
68.00527805732563,-142.80000000000004
65.49888519719244,-142.8
63.006170567031944,-142.8
60.4886888975394,-142.8
57.993810234218834,-142.8
55.50500680877448,-142.8
53.00689401254058,-142.8
50.505806260653486,-142.8
47.98878843936981,-142.8
45.503175288438804,-142.8
42.99893100066547,-142.8
40.487704325432425,-142.8
38.00014699259773,-142.8
35.4974172663875,-142.8
32.999618998228115,-142.8
30.498625794798137,-142.8
27.99693863987923,-142.8
25.497281139723782,-142.8
23.00111788241193,-142.8
20.49131047129631,-142.8
17.99564199978486,-142.8
15.48794722557068,-142.8
14.600000000000001,-141.19628906250003
14.600000000000001,-138.69934365445516
14.600000000000001,-136.19885479286313
14.600000000000001,-133.70450750431047
14.600000000000001,-131.2048467726563
14.600000000000001,-128.70059736796685
14.6,-126.19209467434703
14.600000000000001,-123.68953061029316
14.600000000000001,-121.18932059733199
14.600000000000001,-118.6970712919836
14.600000000000001,-116.19155005523936
14.600000000000001,-113.68708266225877
14.600000000000001,-111.19664245052265
14.6,-108.6979301413061
14.600000000000003,-106.18772275561497
14.6,-103.69666905292888
14.600000000000001,-101.19650286020715
14.600000000000003,-98.69263632008807
14.600000000000001,-96.19015201694566
14.600000000000001,-93.70630352584413
14.600000000000001,-91.19546163944761
14.600000000000001,-88.6989253024507
14.600000000000001,-86.19502357357578
14.600000000000001,-83.68697367981076
14.600000000000001,-81.20382987633349
14.600000000000001,-78.6968721785388
14.600000000000001,-76.19484914451988
14.600000000000003,-73.70062253549696
14.600000000000001,-71.19082057848573
14.600000000000001,-68.69431377564524
14.600000000000001,-66.20074927120442
14.600000000000001,-63.69983590885968
14.600000000000001,-61.19444240702052
14.600000000000001,-58.7004127688706
14.600000000000001,-56.194933949252125
14.6,-53.69409423144589
14.600000000000001,-51.201118173671425
14.600000000000001,-48.69438576676185
14.600000000000001,-46.1905024571388
14.600000000000001,-43.69356089237991
14.600000000000001,-41.195882123306546
14.600000000000001,-38.69080399222439
14.600000000000001,-36.19598134613625
14.600000000000001,-33.705958644195924
14.600000000000001,-31.205691909778402
14.600000000000001,-28.704485348561143
14.600000000000001,-26.191720962524418
14.600000000000001,-23.700703470327426
14.600000000000001,-21.205162504846523
14.600000000000001,-18.705275107116904
14.600000000000001,-16.189932398822567
14.600000000000001,-13.692264318466187
14.600000000000001,-11.205276489257812
14.600000000000001,-8.691108679922763
14.600000000000001,-6.204746831499507
14.600000000000001,-3.691533615847584
14.600000000000001,-1.1916227079927921
