x,y
5.800183494378143,-33.19406769126135
5.949778982013232,-30.705595586950224
6.254875156283379,-28.21463084854186
6.722118568420411,-25.77114856243134
7.367659813584759,-23.354234097053997
8.19635694436729,-20.995152790704743
9.20689721517265,-18.720485041895884
10.411424021795392,-16.519812742387877
11.793064308166503,-14.431813120841982
13.336697361944243,-12.472164833830904
15.035280259652064,-10.639125863608207
16.86739194425754,-8.942737630760531
18.822490261448547,-7.3779926119896135
20.874445731565356,-5.950007606530563
23.01059860885143,-4.651165864244104
25.218760591046884,-3.4740864474733826
27.469757416844367,-2.419284608587623
29.78674887898378,-1.463769599987427
32.142003944935276,-0.6092885415011553
34.525134842470294,0.15063674547709516
36.92618376500904,0.8222683290485291
39.354671042039996,1.416003412986174
41.801807611063126,1.9360168019775301
44.258804409578445,2.386483300710097
46.73605709089898,2.7743399088911245
49.205401071906095,3.100072420760989
51.695681324554606,3.3716746545804197
54.17778354412876,3.589545106439618
56.678048064187166,3.759185483166948
59.1832387238741,3.8820728484541176
61.67864105110057,3.960279572434956
64.16482377685607,3.996621594997123
66.672643537158,3.9937487550541846
69.17573129967207,3.9535372702492166
71.67118343234397,3.874383403019965
74.17905047456736,3.75296611438971
76.66136391499894,3.588586808412219
79.14880386614243,3.3765106013277544
81.63685962838936,3.113245513799484
84.12073148558848,2.795141616719775
86.59531957597356,2.4183859402517554
89.05521256611682,1.978997292765416
91.4946761279076,1.4728209896682527
93.92697443002253,0.8905669324420158
96.34389329697007,0.22608374569099388
98.73662738800049,-0.5271082878112794
101.07835893966258,-1.3691494977101684
103.39453667514026,-2.319948354549706
105.65632946057596,-3.3809673140203818
107.8522812721145,-4.560130300556194
109.98435587952264,-5.875122833569185
112.02354784719647,-7.326807135529817
113.9437091366097,-8.913532828193276
115.74438593064552,-10.6542672388925
117.38999035060407,-12.533958812057973
118.87111238129438,-14.557909557037057
120.15487399804407,-16.688709067110906
121.24885144237778,-18.939051597277285
122.14012353246218,-21.276929469473544
122.82997428886011,-23.6800805188861
123.32500870190562,-26.12264378163964
123.64046300172923,-28.612486006502877
123.78558042347433,-31.102537684142593
123.77463319332456,-33.59989352556295
123.59175676811137,-36.09853214716423
123.21078473537347,-38.56329586547218
122.60153669230641,-40.989824277535085
121.74516503810884,-43.33131439685822
120.62613303489053,-45.563085597427566
119.24261373579503,-47.65528249442578
117.63227352140822,-49.55752078265069
115.81529979705812,-51.275295448303225
113.84031786085107,-52.80018025333993
